Name,Price,Category
Lipton Ice Tea Limon Aromalı İçecek Pet 4X1 Lt,"13,95 TL",Limonlu Buzlu Çay
Fusetea Limon Cam 250 ml,"2,50 TL",Limonlu Buzlu Çay
Lipton Ice Tea Limon 4*250 ml ,"7,95 TL",Limonlu Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Kutu 500 Ml,"3,00 TL",Limonlu Buzlu Çay
Fusetea Limon Kutu 200 ml,"1,75 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Limonlu 500 ml,"3,15 TL",Limonlu Buzlu Çay
"Didi Bergamut Buzlu Çay 2,5  lt","4,45 TL",Limonlu Buzlu Çay
"Lipton Ice Tea Mango Aromalı İçecek Pet 1,5Lt","4,50 TL",Limonlu Buzlu Çay
"Didi Bergamot 1,5  lt Pet","3,95 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Mango Kutu 330 ml,"2,25 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Bergamot Kutu 330 ml,"2,25 TL",Limonlu Buzlu Çay
"Fusete Mango Aromalı Soğuk Çay Pet 1,5 lt","4,50 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Ve Egzotik Meyve Aromalı İçecek Pet 1 Lt,"4,40 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Aromalı İçecek  Kutu 330 Ml,"2,45 TL",Diğer Buzlu Çay
Fusetea Mango 1 lt,"3,50 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Aromalı İçecek Kutu 6X330 Ml,"13,95 TL",Diğer Buzlu Çay
Lipton Double Ice Tea Kayısı Ve Şeftali Aromalı İçecek Kutu 500 Ml,"3,00 TL",Diğer Buzlu Çay
Didi Çilek 250 ml Kutu,"2,15 TL",Diğer Buzlu Çay
Fusetea Karpuz 33 cl,"2,50 TL",Diğer Buzlu Çay
Fusetea Karpuz 1 lt,"3,50 TL",Diğer Buzlu Çay
"Fuse Tea Karpuz 1,5 lt Pet","4,50 TL",Diğer Buzlu Çay
Lipton Double Ice Tea Kavun Çilek  Aromalı İçecek Kutu 500 Ml,"3,00 TL",Diğer Buzlu Çay
Didi Soğuk Çay Bergamot Aromalı 500 ml,"3,15 TL",Diğer Buzlu Çay
Didi Bergamot 1  lt Pet,"3,50 TL",Diğer Buzlu Çay
Fusetea Karpuz 6x33 cl,"12,50 TL",Diğer Buzlu Çay
Fusetea Mango 330 ml,"2,50 TL",Diğer Buzlu Çay
Exotic Portakal Suyu 330  ml,"4,99 TL",Diğer Buzlu Çay
Exotic Portakal Suyu 750  ml,"8,99 TL",Diğer Buzlu Çay
Exotic Limonata 750 cc,"8,99 TL",Diğer Buzlu Çay
Exotic Limonata 330 cc,"4,95 TL",Diğer Buzlu Çay
Carrefour Bio Organik Nar Suyu 250 ml,"4,50 TL",Diğer Buzlu Çay
Carrefour Bio Organik Elma İncir Vişne Suyu 250 ml,"5,25 TL",Diğer Buzlu Çay
Carrefour Bio Organik Kayısı Suyu 250 ml,"4,50 TL",Diğer Buzlu Çay
Carrefour Bio Organik Karpuz Çilek Hindiztan Cevizi Suyu 250 ml,"5,25 TL",Diğer Buzlu Çay
Jacobs 2'si 1 Arada 10'lu Paket,"7,95 TL",Diğer Buzlu Çay
Cafe Crown 2'si 1 Arada Fındık 12 g,"0,75 TL",Klasik Kahve
Carrefour 3 in 1 18gr,"0,40 TL",Klasik Kahve
Carrefour 2'si 1 Arada 12*10G,"3,95 TL",Klasik Kahve
Carrefour 2 in 1 12 gr,"0,40 TL",Klasik Kahve
Carrefour Kahve Klasik 200 g,"15,90 TL",Klasik Kahve
Carrefour 3 in 1 18 g*10 Adet,"3,95 TL",Klasik Kahve
Carrefour Klasik Kahve 100 g,"7,95 TL",Klasik Kahve
Nescafe 3'ü1 Arada Ice 10x13.8 g,"6,75 TL",Klasik Kahve
Nescafe 3'ü 1 Arada Sütlü 10 x 18 g,"6,75 TL",Klasik Kahve
Nescafe Classic 100 g Cam Kavanoz,"16,50 TL",Klasik Kahve
"Nescafe 3'ü 1 Arada 15x17,5 g","8,50 TL",Klasik Kahve
Nescafe Classic Ekonomik Paket 200 g,"18,90 TL",Klasik Kahve
Cafe Crown 2'si 1 Arada Sade 12 g,"0,75 TL",Klasik Kahve
Cafe Crown 3'ü 1 Arada 12 g,"0,50 TL",Klasik Kahve
Nescafe Classic 20'li Paket 2 g,"6,95 TL",Klasik Kahve
Nescafe 3'ü 1 Arada 8 Adet Original 2 Adet Tarçınlı Karanfilli,"6,75 TL",Klasik Kahve
Nescafe 2'si 1 Arada 10x10 g,"6,75 TL",Klasik Kahve
Cafe Crown Action 3ü1 Arada 18 g,"0,75 TL",Klasik Kahve
Nescafe 3'ü 1 Arada Extra 10x17 g Paket,"6,75 TL",Klasik Kahve
Nescafe Classic 350 g,"32,90 TL",Klasik Kahve
Davidoff Fine Aroma Filtre Kahve 250 g,"32,45 TL",Klasik Kahve
Davidoff Espresso 57 İntense  250 g,"32,45 TL",Klasik Kahve
Davidoff Rich Aroma Filtre Kahve 250 g,"32,45 TL",Klasik Kahve
Jacobs Monarch Espresso 500 Gr,"52,90 TL",Klasik Kahve
Carrefour Selectıon Filtre Kahve 250 g,"17,90 TL",Klasik Filtre Kahve
illy Filtre Kahve Toz 250 g,"74,50 TL",Klasik Filtre Kahve
Mehmet Efendi Espresso 250 g,"20,95 TL",Klasik Filtre Kahve
Mehmet Efendi Colombian Filtre Coffe 250 g,"20,95 TL",Klasik Filtre Kahve
Jacobs Monarch Filtre Kahve 500 g,"52,90 TL",Klasik Filtre Kahve
Jacobs Aroma Filtre Kahve 500 g,"52,90 TL",Klasik Filtre Kahve
Dripesso Pratik Fi ltre Kahve 5'li,"11,95 TL",Klasik Filtre Kahve
Mehmet Efendi Colombian Filtre Kahve 80 g,"6,50 TL",Klasik Filtre Kahve
Dripesso Pratik Fi ltre Kahve Tekli,"2,90 TL",Klasik Filtre Kahve
Jacobs Monarch Filtre Kahve 250 g,"25,50 TL",Klasik Filtre Kahve
illy Filtre Kahve Kafeinsiz 250 g,"74,50 TL",Klasik Filtre Kahve
Aroma Şeftali Nektarı 1 lt,"3,90 TL",Klasik Filtre Kahve
Tropicana Bursa Şeftali Nektarı Tetra 1 lt,"4,40 TL",Klasik Filtre Kahve
Cappy Şeftali Nektarı Cam 250 ml,"2,95 TL",Klasik Filtre Kahve
Tamek Şeftali Nektarı 200 ml,"1,20 TL",Klasik Filtre Kahve
Dimes Şeftali Nektarı 1  lt Tetra,"4,45 TL",Klasik Filtre Kahve
Tropicana Bursa Şeftali Nektarı Tetra 200 ml,"1,20 TL",Klasik Filtre Kahve
Dimes Şeftali Nektarı 200 ml Tetra,"1,25 TL",Klasik Filtre Kahve
Cappy Şeftali Nektarı 1 l,"4,50 TL",Klasik Filtre Kahve
Cappy Şeftali 200 ml,"1,25 TL",Klasik Filtre Kahve
Cappy Şeftali Kutu 330 ml,"2,75 TL",Kafeinsiz Filtre Kahve
Tropicana Afyon Vişne Nektarı Tetra 1 lt,"5,25 TL",Kafeinsiz Filtre Kahve
Dimes Vişne Nektarı 200 ml Tetra,"1,25 TL",Şeftali Suyu
Dimes Active Vişne İçeceği 1  lt Tetra,"4,45 TL",Şeftali Suyu
Tamek Vişne Nektarı 200 ml,"1,50 TL",Vişne Suyu
Tropicana Afyon Vişne Nektarı Kutu 330 ml,"3,00 TL",Vişne Suyu
Tropicana Afyon Vişne Nektarı Tetra 200 ml,"1,20 TL",Vişne Suyu
Aroma Vişne Nektarı 1 lt,"5,75 TL",Vişne Suyu
Cappy Vişneli İçecek 200 ml Tetra,"1,20 TL",Vişne Suyu
Cappy Vişne Tetra 1 l,"4,50 TL",Vişne Suyu
Cappy Vişneli İçecek 330 ml Kutu,"2,75 TL",Vişne Suyu
Cappy Vişne Nektarı Cam 250 ml,"2,95 TL",Vişne Suyu
Dimes Sıkma Portakal 700 ml Cam,"6,95 TL",Vişne Suyu
Dimes Sıkma Portakal Suyu Cam 250 ml,"3,45 TL",Vişne Suyu
Tropicana Portakal Nektarı Tetra 1 lt,"5,25 TL",Vişne Suyu
Dimes Portakal Nektarı 1  lt Tetra,"4,45 TL",Vişne Suyu
Dimes 100% Portakal Suyu 1  lt,"7,45 TL",Vişne Suyu
Cappy Portakal Kutu 330 ml,"2,75 TL",Vişne Suyu
Cappy  Cam %100 Portakal 250 ml,"3,75 TL",Vişne Suyu
Sunpride Portakal Suyu Cam Şişe 1 lt,"9,90 TL",Vişne Suyu
Cappy Portakal 1 l,"4,75 TL",Portakal Suyu
Cappy Portakal 200 ml,"1,25 TL",Portakal Suyu
Uludağ Meyvelim Portakal 1 lt Pet,"3,95 TL",Portakal Suyu
Cappy Pulpy Portakal 330 ml,"2,75 TL",Portakal Suyu
Cappy % 100 Portakal Suyu 1 l,"8,45 TL",Portakal Suyu
Cappy Pulpy Portakal 1 l,"4,45 TL",Portakal Suyu
Tropicana Malatya Kayısı Nektarı Tetra 1 lt,"4,40 TL",Portakal Suyu
Tamek Kayısı Nektarı 200 ml,"1,20 TL",Portakal Suyu
Tropicana Malatya Kayısı Nektarı Tetra 200 ml,"1,20 TL",Kayısı Suyu
Dimes Kayısı Nektarı 1  lt Tetra,"4,45 TL",Kays Suyu
Tropicana Malatya Kayısı Nektarı Kutu 330 ml,"3,00 TL",Kayısı Suyu
Dimes MeyveSuyu Kayısı 200 ml,"1,25 TL",Kays Suyu
Cappy Meyve Suyu Kayısılı 1 l,"4,50 TL",Kayısı Suyu
Cappy Kayısılı 200 ml,"1,25 TL",Kays Suyu
Cappy Kayısı Kutu 330 ml,"2,75 TL",Kayısı Suyu
Tamek Zinde Vitaminli Karışık Meyveli İçecek Kırmızı 330 ml,"4,25 TL",Kays Suyu
Tamek Zinde Detox Yeşil 330 ml,"4,25 TL",Kayısı Suyu
Aroma %100 Kayısı Elma Suyu 1 lt,"4,75 TL",Kays Suyu
