Name,Price,Category
Fusetea Şeftali 6x33 cl,"12,50 TL",Şeftalili Buzlu Çay
Fusetea Şeftali 33 cl,"2,50 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Şeftali Aromalı İçecek Kutu 6X330 Ml,"13,95 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Şeftali Aromalı İçecek Pet 4X1 Lt,"13,95 TL",Şeftalili Buzlu Çay
Fusetea Şeftali Pet 4x1 lt,"8,75 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Şeftali 4*250 ml ,"7,95 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Şeftali Aromalı İçecek Kutu 500 Ml,"3,00 TL",Şeftalili Buzlu Çay
Fusetea Şeftali Kutu 200 ml,"1,75 TL",Şeftalili Buzlu Çay
Didi Şeftali 250 ml Kutu,"2,15 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Şeftali Aromalı İçecek Pet 2 Lt,"5,25 TL",Şeftalili Buzlu Çay
Fusetea Şeftali 1 lt,"3,50 TL",Şeftalili Buzlu Çay
"Didi Limon Buzlu Çay Pet 2,5  lt","4,45 TL",Şeftalili Buzlu Çay
"Lipton Ice Tea Limon Aromalı İçecek Pet 1,5 Lt","4,50 TL",Şeftalili Buzlu Çay
"Didi Limon Pet 1,5  lt","3,95 TL",Şeftalili Buzlu Çay
Didi soğuk Çay Limon Kutu 330 ml,"2,25 TL",Şeftalili Buzlu Çay
Didi Limon 1  lt Pet,"3,50 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Kutu  330 Ml,"2,45 TL",Şeftalili Buzlu Çay
Didi Limon 250 ml Kutu,"2,15 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Pet 1 Lt,"4,40 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Pet  2 Lt,"5,25 TL",Şeftalili Buzlu Çay
Fusetea Limon 1 lt,"3,50 TL",Şeftalili Buzlu Çay
Fusetea Limon 6x33 cl,"12,50 TL",Şeftalili Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Kutu 6X330 Ml,"13,95 TL",Limonlu Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Pet 4X1 Lt,"13,95 TL",Limonlu Buzlu Çay
Fusetea Limon Cam 250 ml,"2,50 TL",Limonlu Buzlu Çay
Lipton Ice Tea Limon 4*250 ml ,"7,95 TL",Limonlu Buzlu Çay
Lipton Ice Tea Limon Aromalı İçecek Kutu 500 Ml,"3,00 TL",Limonlu Buzlu Çay
Fusetea Limon Kutu 200 ml,"1,75 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Limonlu 500 ml,"3,15 TL",Limonlu Buzlu Çay
"Didi Bergamut Buzlu Çay 2,5  lt","4,45 TL",Limonlu Buzlu Çay
"Lipton Ice Tea Mango Aromalı İçecek Pet 1,5Lt","4,50 TL",Limonlu Buzlu Çay
"Didi Bergamot 1,5  lt Pet","3,95 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Mango Kutu 330 ml,"2,25 TL",Limonlu Buzlu Çay
Didi Soğuk Çay Bergamot Kutu 330 ml,"2,25 TL",Limonlu Buzlu Çay
"Fusete Mango Aromalı Soğuk Çay Pet 1,5 lt","4,50 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Ve Egzotik Meyve Aromalı İçecek Pet 1 Lt,"4,40 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Aromalı İçecek  Kutu 330 Ml,"2,45 TL",Diğer Buzlu Çay
Fusetea Mango 1 lt,"3,50 TL",Diğer Buzlu Çay
Lipton Ice Tea Mango Aromalı İçecek Kutu 6X330 Ml,"13,95 TL",Diğer Buzlu Çay
Lipton Double Ice Tea Kayısı Ve Şeftali Aromalı İçecek Kutu 500 Ml,"3,00 TL",Diğer Buzlu Çay
Didi Çilek 250 ml Kutu,"2,15 TL",Diğer Buzlu Çay
Fusetea Karpuz 33 cl,"2,50 TL",Diğer Buzlu Çay
Fusetea Karpuz 1 lt,"3,50 TL",Diğer Buzlu Çay
"Fuse Tea Karpuz 1,5 lt Pet","4,50 TL",Diğer Buzlu Çay
Lipton Double Ice Tea Kavun Çilek  Aromalı İçecek Kutu 500 Ml,"3,00 TL",Diğer Buzlu Çay
Didi Soğuk Çay Bergamot Aromalı 500 ml,"3,15 TL",Diğer Buzlu Çay
Didi Bergamot 1  lt Pet,"3,50 TL",Diğer Buzlu Çay
Fusetea Karpuz 6x33 cl,"12,50 TL",Diğer Buzlu Çay
Fusetea Mango 330 ml,"2,50 TL",Diğer Buzlu Çay
Exotic Portakal Suyu 330  ml,"4,99 TL",Diğer Buzlu Çay
Exotic Portakal Suyu 750  ml,"8,99 TL",Taze Meyve Suları
Exotic Limonata 750 cc,"8,99 TL",Taze Meyve Sular
Exotic Limonata 330 cc,"4,95 TL",Taze Meyve Suları
Carrefour Bio Organik Nar Suyu 250 ml,"4,50 TL",Taze Meyve Sular
Carrefour Bio Organik Elma İncir Vişne Suyu 250 ml,"5,25 TL",Taze Meyve Suları
Carrefour Bio Organik Kayısı Suyu 250 ml,"4,50 TL",Taze Meyve Sular
Carrefour Bio Organik Karpuz Çilek Hindiztan Cevizi Suyu 250 ml,"5,25 TL",Taze Meyve Suları
Aroma Şeftali Nektarı 1 lt,"3,90 TL",Taze Meyve Sular
Tropicana Bursa Şeftali Nektarı Tetra 1 lt,"4,40 TL",Meyve Suyu Nektarı
Cappy Şeftali Nektarı Cam 250 ml,"2,95 TL",Meyve Suyu Nektar
Tamek Şeftali Nektarı 200 ml,"1,20 TL",Diğer Meyve Suları
Dimes Şeftali Nektarı 1  lt Tetra,"4,45 TL",Diğer Meyve Sular
Tropicana Bursa Şeftali Nektarı Tetra 200 ml,"1,20 TL",Diğer Meyve Suları
Dimes Şeftali Nektarı 200 ml Tetra,"1,25 TL",Diğer Meyve Sular
Cappy Şeftali Nektarı 1 l,"4,50 TL",Diğer Meyve Suları
Cappy Şeftali 200 ml,"1,25 TL",Diğer Meyve Sular
Cappy Şeftali Kutu 330 ml,"2,75 TL",Şeftali Suyu
Tropicana Afyon Vişne Nektarı Tetra 1 lt,"5,25 TL",Şeftali Suyu
Dimes Vişne Nektarı 200 ml Tetra,"1,25 TL",Şeftali Suyu
Dimes Active Vişne İçeceği 1  lt Tetra,"4,45 TL",Şeftali Suyu
Tamek Vişne Nektarı 200 ml,"1,50 TL",Şeftali Suyu
Tropicana Afyon Vişne Nektarı Kutu 330 ml,"3,00 TL",Şeftali Suyu
Tropicana Afyon Vişne Nektarı Tetra 200 ml,"1,20 TL",Vişne Suyu
Aroma Vişne Nektarı 1 lt,"5,75 TL",Vişne Suyu
Cappy Vişneli İçecek 200 ml Tetra,"1,20 TL",Vişne Suyu
Cappy Vişne Tetra 1 l,"4,50 TL",Vişne Suyu
Cappy Vişneli İçecek 330 ml Kutu,"2,75 TL",Vişne Suyu
Cappy Vişne Nektarı Cam 250 ml,"2,95 TL",Vişne Suyu
Dimes Sıkma Portakal 700 ml Cam,"6,95 TL",Vişne Suyu
Dimes Sıkma Portakal Suyu Cam 250 ml,"3,45 TL",Vişne Suyu
Tropicana Portakal Nektarı Tetra 1 lt,"5,25 TL",Vişne Suyu
Dimes Portakal Nektarı 1  lt Tetra,"4,45 TL",Vişne Suyu
Dimes 100% Portakal Suyu 1  lt,"7,45 TL",Vişne Suyu
Cappy Portakal Kutu 330 ml,"2,75 TL",Vişne Suyu
Cappy  Cam %100 Portakal 250 ml,"3,75 TL",Portakal Suyu
Sunpride Portakal Suyu Cam Şişe 1 lt,"9,90 TL",Portakal Suyu
Cappy Portakal 1 l,"4,75 TL",Portakal Suyu
Cappy Portakal 200 ml,"1,25 TL",Portakal Suyu
Uludağ Meyvelim Portakal 1 lt Pet,"3,95 TL",Portakal Suyu
Cappy Pulpy Portakal 330 ml,"2,75 TL",Portakal Suyu
Cappy % 100 Portakal Suyu 1 l,"8,45 TL",Portakal Suyu
Cappy Pulpy Portakal 1 l,"4,45 TL",Portakal Suyu
Tropicana Malatya Kayısı Nektarı Tetra 1 lt,"4,40 TL",Portakal Suyu
Tamek Kayısı Nektarı 200 ml,"1,20 TL",Portakal Suyu
Tropicana Malatya Kayısı Nektarı Tetra 200 ml,"1,20 TL",Portakal Suyu
Dimes Kayısı Nektarı 1  lt Tetra,"4,45 TL",Portakal Suyu
Tropicana Malatya Kayısı Nektarı Kutu 330 ml,"3,00 TL",Kayısı Suyu
Dimes MeyveSuyu Kayısı 200 ml,"1,25 TL",Kays Suyu
Cappy Meyve Suyu Kayısılı 1 l,"4,50 TL",Kayısı Suyu
Cappy Kayısılı 200 ml,"1,25 TL",Kays Suyu
Cappy Kayısı Kutu 330 ml,"2,75 TL",Kayısı Suyu
Tamek Zinde Vitaminli Karışık Meyveli İçecek Kırmızı 330 ml,"4,25 TL",Kays Suyu
Tamek Zinde Detox Yeşil 330 ml,"4,25 TL",Kayısı Suyu
Aroma %100 Kayısı Elma Suyu 1 lt,"4,75 TL",Kays Suyu
Aroma Karışık Meyve Nektarı 1 lt,"3,90 TL",Kayısı Suyu
Aroma %100 Vişne Elma Suyu 1 lt,"4,75 TL",Kays Suyu
Aroma %100 Şeftali Elma Suyu 1 lt,"4,75 TL",Karışık Meyve Suyu
Tamek Zinde Detox Kırmızı 330 ml,"4,25 TL",Karşk Meyve Suyu
Tamek Zinde Vitaminli Karışık Meyveli İçecek Yeşil  330 ml,"4,25 TL",Karışık Meyve Suyu
Torku Limonata 1 lt Cam,"3,95 TL",Karşk Meyve Suyu
Aroma %100 Karışık Meyve Suyu 1 lt,"4,75 TL",Karışık Meyve Suyu
Tropicana Anadolu Karışık Meyve Nektarı Tetra 1 lt,"4,40 TL",Karşk Meyve Suyu
Cappy Serin Meyve Kokteyli Karışık Meyveli İçecek Tetra 1 l,"3,75 TL",Karışık Meyve Suyu
Exotic Portakal Havuç Suyu 750 ml,"9,99 TL",Karşk Meyve Suyu
Sunpride 7+7 Karışık Meyve Suyu 1 lt,"11,90 TL",Karışık Meyve Suyu
Dimes Sıkma Karışık Meyve Suyu 250 ml Cam,"3,45 TL",Karşk Meyve Suyu
Cappy Karışık 200 ml,"1,25 TL",Karışık Meyve Suyu
Exotic Portakal Nar Suyu 330 cc,"5,45 TL",Karşk Meyve Suyu
Exotic Havuç Portakal Suyu 330 cc,"5,45 TL",Karışık Meyve Suyu
Cappy Atom Tetra 1 l,"4,75 TL",Karşk Meyve Suyu
Exotic Narsuyu 330 ml,"6,99 TL",Karışık Meyve Suyu
Exotic Narsuyu 750 ml,"14,90 TL",Karşk Meyve Suyu
Sunpride C-Mix Cam Şişe 1 lt,"9,90 TL",Karışık Meyve Suyu
Cappy Atom 200 ml,"1,25 TL",Karşk Meyve Suyu
Dimes Karışık Meyve 1  lt Tetra,"4,45 TL",Karışık Meyve Suyu
Dimes Karışık Meyveli 200 ml Tetra,"1,25 TL",Karşk Meyve Suyu
Cappy Karışık 330 ml,"2,75 TL",Karışık Meyve Suyu
Cappy Meyve Suyu Karışık 1 l,"4,50 TL",Karşk Meyve Suyu
Cappy Atom 330 ml,"2,50 TL",Karışık Meyve Suyu
Smoothic Karadut-Üzüm-Nar-Elma-Portakal,"6,79 TL",Karşk Meyve Suyu
Smoothic Çilek-Üzüm-Elma-Portakal-Muz,"6,79 TL",Karışık Meyve Suyu
Exotic Portakal Nar Suyu 750 ml,"9,99 TL",Karşk Meyve Suyu
Cappy Karışık Nektar 250 ml,"2,95 TL",Karışık Meyve Suyu
Tropicana Anadolu Karışık Meyve Nektarı Tetra 200 ml,"1,20 TL",Karşk Meyve Suyu
Dimes %100 Karışık 1  lt Tetra,"5,45 TL",Karışık Meyve Suyu
Dimes Sıkma Elma Suyu 700 ml,"6,95 TL",Karşk Meyve Suyu
Tropicana Amasya %100 Elma Suyu Tetra 1 lt,"4,40 TL",Karışık Meyve Suyu
Cappy %100 Elmalı Vişne 1 l,"4,95 TL",Karşk Meyve Suyu
Cappy Bahçe %100  Karışık Meyve Suyu 1 l,"4,95 TL",Karışık Meyve Suyu
Cappy Cam %100 Elma 250 ml,"3,25 TL",Karşk Meyve Suyu
Cappy Bahçe %100 Elma Şeftali Suyu 1 l,"4,95 TL",Karışık Meyve Suyu
Cappy gold %100 Elma Suyu 1  l,"4,50 TL",Karşk Meyve Suyu
Sunpride Elma Suyu 1 lt Cam Şişe,"8,50 TL",Karışık Meyve Suyu
Dimes %100 Elma Suyu 1  lt,"4,75 TL",Karşk Meyve Suyu
Dimes Elma Nektarı 200 ml Tetra,"1,25 TL",Elma suyu
Tamek %100 Domates Suyu 1 lt,"5,65 TL",Elma suyu
Sunpride Domates Suyu Cam Şişe 1 lt,"7,90 TL",Domates Suyu
Dimes Domates Suyu 1  lt Tetra,"4,75 TL",Domates Suyu
Tat Domates Suyu Cam 1 lt,"6,95 TL",Domates Suyu
Maltana Mocktail Mojito 270 ml,"3,50 TL",Domates Suyu
Maltana Mocktail Cosmopolitan 270 ml ,"3,50 TL",Domates Suyu
Tamek Zinde Smoothie Elma-Armut-Çilek 330 ml,"4,45 TL",Domates Suyu
Tamek Zinde Detox elma-Portakal-Limon-Havuç-Zencefil 330 ml,"4,25 TL",Domates Suyu
Tamek Zinde Smoothie Elma-Muz-Ananas 330 ml,"4,45 TL",Domates Suyu
Aroma %100 Üzüm Suyu 1 lt,"7,25 TL",Diğer Meyve Suları
Aroma %100 Nar Elma Suyu 1 lt,"4,75 TL",Diğer Meyve Sular
Dimes Tahıllı KArışık Meyve suyu Nektarı 7/24,"1,25 TL",Diğer Meyve Suları
Dimes Active Ananas Meyve Suyu Nektarı 1 lt,"4,45 TL",Diğer Meyve Sular
Dimes Elma  Vişne %100 1  lt,"6,95 TL",Diğer Meyve Suları
Dimes Nar Nektarı 1  lt Tetra,"4,45 TL",Diğer Meyve Sular
Dimes %100 Nar Suyu 1  lt,"7,45 TL",Diğer Meyve Suları
Sunpride Nar Suyu 1 lt,"11,90 TL",Diğer Meyve Sular
Sunpride Üzüm Suyu Cam 1 lt,"11,90 TL",Diğer Meyve Suları
Sunpride Ananas Suyu Cam Şişe 1 lt,"16,90 TL",Diğer Meyve Sular
Kavaklıdere Üzüm Suyu Kırmızı 200 ml,"4,10 TL",Diğer Meyve Suları
Dimes Kırmızı Meyveler 1  lt,"4,45 TL",Diğer Meyve Sular
Dimes % 100 Kırmızı Meyveler 1  lt,"5,45 TL",Diğer Meyve Suları
Tamek Vişne Kahverengi Şişe 6*200 ml,"14,85 TL",Diğer Meyve Sular
Aroma Vişne Nektari Cam 1 lt,"7,25 TL",Diğer Meyve Suları
Aroma %100 Elma Suyu Cam 1 lt,"6,35 TL",Diğer Meyve Sular
Mami Power Emziren Anne İçeceği 330 ml ,"6,90 TL",Diğer Meyve Suları
Cappy Ananas Tetra 1 l,"4,50 TL",Diğer Meyve Sular
Tamek %100 Şeft-Elma Suyu 1 lt,"6,45 TL",Diğer Meyve Suları
Dimes Xpress C %100 Karışık Meyve Suyu 1 lt,"6,95 TL",Diğer Meyve Sular
Cappy Pulpy Karışık Pet 330 ml,"2,75 TL",Diğer Meyve Suları
Cappy Pulpy Şeftali 1 l,"4,45 TL",Diğer Meyve Sular
Cappy Pulpy Karışık 1 l,"4,45 TL",Diğer Meyve Suları
Cappy Pulpy Karısık 330 ml,"2,75 TL",Diğer Meyve Sular
Dimes Buzz Ekşi Elma 1  lt,"4,45 TL",Diğer Meyve Suları
Dimes Sıkma Nar Suyu 700 ml,"6,95 TL",Diğer Meyve Sular
Maltana Ananas 270 ml Şişe,"3,00 TL",Şeftali Aromalı İçecek
Uludağ Meyvelim Greyfurt 1 lt,"3,95 TL",Şeftali Aromal İçecek
Cappy Pulpy Mandalina 1 l,"4,45 TL",Şeftali Aromalı İçecek
Dimes Sıkma Nar 250 ml Cam,"3,45 TL",Şeftali Aromal İçecek
Dr. Oetker Salep Tekli,"1,05 TL",Karışık Aromalı İçecek
Dr. Oetker Salep 4*20 g,"4,15 TL",Karşk Aromal İçecek
Dr. Oetker Çikolata-Çilekli Milkshake Tekli,"1,10 TL",Karışık Aromalı İçecek
Nestle Nesquik Eko Paket 375 g,"9,95 TL",Karşk Aromal İçecek
Nestle Nesquik Ekopaket 180 g,"6,25 TL",Elma Aromalı İçecek
Nestle Nesquik 450 g,"10,95 TL",Elma Aromal İçecek
Nestle Nesquik Kakaolu Toz 15 g,"0,75 TL",Diğer Meyva Aromalı İçecekler
Dr. Oetker Sıcak Çikolata Ekonomik 4x28 g,"4,25 TL",Diğer Meyva Aromal İçecekler
Dr. Oetker Milkshake Muzlu 25 g,"1,10 TL","Milkshake, Çikolatalı İçecekler"
Dr. Oetker Çikolatalı Milkshake 30 g,"1,10 TL",Milkshake Çikolatal İçecekler
Dr. Oetker Sıcak Çikolata Tekli,"1,05 TL","Milkshake, Çikolatalı İçecekler"
Dr. Oetker Vanilyalı Milkshake Tekli,"1,10 TL",Milkshake Çikolatal İçecekler
Eker Kefir Çilekli 200 ml,"2,95 TL","Milkshake, Çikolatalı İçecekler"
Eker Kefir Şeftali - Kayısı 200 ml,"2,95 TL",Milkshake Çikolatal İçecekler
Eker Kefir Elma - Tarçın 200 ml,"2,95 TL","Milkshake, Çikolatalı İçecekler"
Sütaş Kaf Kefir 250 ml,"3,99 TL",Milkshake Çikolatal İçecekler
Sütaş Kaf Kefir Limonlu 250 ml,"3,99 TL",Kefir
Sütaş Kaf Kefir Çilekli 250 ml,"3,99 TL",Kefir
İçim Rahat Kefir 1000 ml,"7,25 TL",Kefir
İçim Geleneksel Kefir 1000 ml,"6,75 TL",Kefir
Sütaş Kaf Kefir Sade 1000 ml,"8,95 TL",Kefir
Altınkılıç Laktozsuz Kefir 1000 ml,"7,95 TL",Kefir
Eker Kefir 1000 ml,"7,25 TL",Kefir
İçim Kefir Çilekli 260 ml,"3,40 TL",Kefir
İçim Kefir Sade 1 lt,"6,75 TL",Kefir
İçim Kefir Sade 260 ml,"3,40 TL",Kefir
İçim Orman Meyveli Kefir 260 ml,"3,40 TL",Kefir
Pınar Kefir Sade 1000 ml,"7,30 TL",Kefir
Pınar Kefir Kayısı 200 ml,"3,45 TL",Kefir
Pınar Kefir Orman Meyveli 200 ml,"3,45 TL",Kefir
Pınar Kefir Sade 200 ml,"3,45 TL",Kefir
Pınar Kefir Çilek 200 ml,"3,45 TL",Kefir
İçim Kefir Ananas 260 ml,"3,40 TL",Kefir
Altınkılıç Kefirix Yaban Mersini 250 ml,"3,75 TL",Kefir
Altınkılıç Kefirix Çilek 250 ml,"3,75 TL",Kefir
Altınkılıç Kefir Sade 1000 ml,"7,25 TL",Kefir
Altınkılıç Kefirix Ballı  Muzlu 250 ml,"3,75 TL",Kefir
Altınkılıç Kefir Sade 250 ml,"3,75 TL",Kefir
İçim Şişe Ayran 1 lt,"4,25 TL",Kefir
Sütaş Ayran 1 lt,"4,75 TL",Kefir
Sütaş Ayran 2 lt,"7,25 TL",Kefir
Sek Tam Yağlı Dğal Ayran 1 lt,"4,85 TL",Kefir
Sütaş Ayran 200 ml,"1,10 TL",Kefir
"İçim Şişe Ayran 1,5 lt","5,95 TL",Kefir
Sek Ayran 2 lt,"6,99 TL",Ayran
Eker Tombul Ayran 6x195 ml,"6,95 TL",Ayran
Susurluk Ayranı 1 lt,"6,95 TL",Ayran
Eker Yayık Ayran 1500 ml,"7,25 TL",Ayran
Sütaş Genç Şişe Ayran 250 ml,"2,45 TL",Ayran
Torku Ayran 1 lt,"4,75 TL",Ayran
Sütaş Ayran 300 ml,"1,95 TL",Ayran
Eker Ayran 1  lt,"5,25 TL",Ayran
İçim Ayran 200 g,"1,10 TL",Ayran
Sütaş Ayran Şişe 4x250 ml,"9,95 TL",Ayran
Torku Ayran 2 lt,"9,25 TL",Ayran
Sek Ayran 300 ml,"1,75 TL",Ayran
Sek Tam Yağlı Ayran  330 ml,"2,50 TL",Ayran
Sütaş Cam Şişe Ayran 300 ml,"3,95 TL",Ayran
İçim Ayran 285 ml,"1,70 TL",Ayran
